time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
0.55,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198,0.4062563216333131,0.5687296277432882,0.10006611943803098,0.13353975955917807,1.0926974648428687,2.9396141620328824,0.01963025460699244,0.1507773439958381,0.582030941751033,1.5798825776641863,0.6141527782680368,1.4723691364174913,0.004727289974349336,2.1311066727586985,2.1978855756378817,0.021048522964353767,0.5757131281838277,0.30907490115094766,0.4298739333890498,0.014110554997076419,0.13605387077899708,1.7067316013919855,0.5740367142839367,1.636842120607321,0.4018564183594928,0.06523799235490164,0.26974433674524473,1.632660851770659,1.4722145768217523,2.1979980954043548,0.5059451195353831,1.4192268634045548,0.6222735959623813,False,17.828301840407516
0.6000000000000001,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437,0.4272776526002671,0.7582089113068455,0.1939321672561123,0.8134049156958005,5.244181824944666,5.523434202166689,0.018047217899149866,0.1874696817328244,0.6994586243809866,1.7038074538853862,0.15723561238307354,0.2274918608980238,0.03022936014292319,2.213475212854746,0.06929081414860286,0.03256310511953283,0.13032206241392102,0.2794981762054225,0.7399380944402887,0.1570334805654619,0.04147364386642013,0.42496750801737715,0.2641648665550003,0.5402635863864198,0.4622933027140421,1.4002706654869208,0.6919963008994023,1.5341435745489438,0.22743446329103412,0.06924766945336375,0.5372615694910643,2.0072104287265615,0.12749441609324463,False,18.40155020886192
0.65,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216,0.09972940035852076,0.5102448328504485,0.05921772749083975,0.3912775752785184,2.625751806176206,0.3756771068731452,0.15414164741570247,2.7349826795117136,0.0015817562909257812,0.012918663657403847,0.8207940520830483,0.04484147179000146,0.16324576813166508,1.3499774909116566,0.4351889812534688,0.1381338222790688,1.1919175808145415,0.35559330978726317,0.5774584160331446,0.2714232828852893,0.08935212451093846,1.2758855968403389,1.4270514731081514,0.18245623649083761,0.19837820902303582,1.1222114984015743,0.06616937335573694,0.0790294439409112,0.04467687897800669,0.4352969509028808,0.4865151668629504,0.8680406469084767,1.183071783999799,False,13.3098180539004
0.7000000000000001,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59,0.133063556176479,1.11671341140639,0.044005503702139716,0.10190857702764335,1.685982252833388,1.2374264628598544,0.07275839410755289,2.545561629593312,0.9685123664882721,0.015675447260446135,0.03652497430572629,1.299352576702047,0.03799354460057787,1.1459711393565502,0.8660393263050511,0.02265634845742922,0.1505747683046824,0.2737109400568729,0.40648035807009286,0.014022307057152412,0.8248105690626288,0.8787039718228651,0.6615030868788245,0.6461928697801802,0.1419770466734308,0.016565290573462677,0.026672878903618732,0.0690354222274856,1.298756588067291,0.8660441981411262,0.39650238668952986,1.9564692390478284,0.16413628232649902,False,12.340068375269905
0.75,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49,1.1992917518498323,2.5172675318808313,0.24735647196877503,0.5390918915667653,0.21986442989681837,3.669147418175709,0.026628656988395928,2.0342428785695716,1.634103445602186,1.8204472320142229,1.061841574432143,0.3547531372521969,0.036611350096766436,4.337429152895552,0.2271929397844716,0.15395815674197036,0.9506618063696315,0.35939411483083283,0.5836477206897716,0.02193825581363608,1.8042852226824326,1.9356756527393966,1.6049483858378286,0.6597449072048925,1.1733301950882786,1.2441653075651207,0.5820973909926892,2.0104656698850976,0.3545701896255541,0.22709488009457926,0.5828496646931983,0.5732637520994216,0.9976686264690129,False,22.599055653852687
0.8,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375,1.6578314926884348,3.2820989794065785,0.11453000712331528,0.08399790979205746,0.9364868726248173,1.9246715486623303,0.1451469219769272,1.5857394175827837,0.4815788035702745,2.121482550853084,1.2204519161527072,0.8784805348827782,0.16664756333101008,0.8812504015676714,0.39531072842948123,0.19683495764502634,3.8408353830006385,0.21012982123469914,0.6381885455484391,0.1460447686344807,4.608726820452176,0.1164560562955167,1.4451934349492408,0.08504316531690212,1.5540343034933095,0.6808576579517347,0.008996102888043712,1.5848580985986211,0.8782228353710848,0.3953115189785515,0.5043541486348887,1.3691728158700602,3.922824183239562,False,23.363247092111347
0.8500000000000001,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094,0.37536062016631155,0.5190930947189238,0.42696053023904984,0.7951423262496351,1.9414675136275814,0.8572648108832507,0.030967342873282483,2.8594530290507154,0.4789539311366687,0.13232160259916542,0.37534179205759666,0.20165596782547826,0.042521477858566796,0.006994188170870641,0.1848726509106908,0.12618395811714866,1.306592312808733,0.21139516647191356,0.7414457988080901,0.0995131308790537,1.4349377894209097,1.4369728864917424,1.8074204242746048,3.7453674993187525,0.22234135225682738,0.8718130882640086,0.12584491678956816,0.45108834965769706,0.20178986911449,0.18495659707688963,0.5047763592654078,0.2274055539256712,1.3107900152206504,False,14.739894053516164
0.9,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96,0.5440004607055289,0.0434765431608348,1.0506900738654217,0.33300753633642555,4.164462139003676,0.2183268293276958,1.061657099900672,1.5911791678908913,0.0015326828926084338,0.06426229190978996,2.3207674184922613,0.0738364278898638,1.0600772251820751,0.08044008242946467,0.020126730821620215,1.1044778830583482,1.1357194279108367,0.494411820980619,1.216147001654749,0.06208422924101459,0.3459918419040857,3.4567453768402077,4.040424634816775,0.08229690406657923,0.39588998131602704,0.9486664406896325,0.10492493445398603,0.5391008732591955,0.07372773097042926,0.020022565592200087,0.9644255862010241,0.440028692466246,1.1946621248813662,False,20.61893864510087
0.95,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776,0.013360589898268996,0.10947045572253175,0.09268251469593995,0.10548648201882958,0.18087893073723202,1.5395644787402287,0.523847448602129,0.8902074259588781,0.8526820540980636,0.0013884144659035511,0.9513206908205767,0.023715530689029485,0.4763134988896099,0.4837383724326946,0.38063927706534617,0.7270351395561454,0.18047400108112094,0.5457376905160953,0.8000036023320808,0.13239146442652455,0.2991877071453332,0.1958064610478453,0.08174022585076882,1.4476700612211943,0.0053532608428462575,0.14510206717591545,0.20322627328086057,0.02813009690316781,0.02385067430172093,0.3804281888156765,0.7251366072331331,0.4412541501581157,0.1879048350594676,False,7.561016650733975
1.0,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022,0.02635782944984906,0.28175390132041944,0.7868762653278006,0.3395834985266065,2.499511327475455,0.19762690141460362,0.2783122943050929,0.09843454509896069,0.8078034733259998,0.0002046661078225975,0.2620035840752456,0.664640746549288,0.2282021651122319,0.9797266215297222,0.3427584973388291,0.47591189235921677,0.010060752057814131,0.6780419696776472,1.0235512834204223,0.020108578438540015,0.3136102750220869,2.201398174640618,0.12316196487247179,0.1599039139508503,0.03851940500596071,0.18850037782239148,0.7318620018066633,0.016114767018403225,0.6645920742207572,0.34241660011050645,0.9234828237514662,0.043536855153566395,0.01868478061709546,False,10.7903300145193
1.05,0.27833,3649.7,4479.9,8.3044,26.366,41.917,2679.6,75.074,120.34,0.33632,80.386,50.021,2609.5,26.764,49.845,3066.9,22.546,66.073,224.52,341.68,94.921,76.738,63.137,53.947,27.761,67.434,22.668,39.516,38.163,46.176,46.865,40.13,19.084,1.0707217208736146,0.6541949010746029,1.1987243755571133,73.80074092130818,5.556536358274389,5.770147744671339,5.001742384474445,0.17687381713350198,5.80798275234605,0.0847916593754519,1.3929864820877287,0.027649062854157472,4.561574846629922,4.095098587739415,0.19728347228765108,8.091753587069046,0.7856953089532234,0.40203536566249604,1.3932711263478974,0.2599439331352405,3.9164273653677535,4.0174227933248154,0.28520214737646776,0.04264478242500242,1.2460836943706721,36.50960642071808,1.3320965219350902,0.5454034158975162,0.02736435978113938,0.1969812373294159,0.9405292575160824,2.9483608081306834,0.8036066807307543,True,127.28570791003897
1.1,0.27992,3647.2,4516.1,8.3896,27.06,41.746,2658.3,74.85,120.37,0.33666,80.084,49.471,2587.1,24.484,50.843,3047.1,22.54,66.33,222.39,339.24,95.286,76.2,63.179,53.514,27.605,68.13,22.219,39.475,36.543,48.484,47.134,39.841,19.166,1.2997113328493337,1.4027279373472963,0.04807934767784157,69.56787742053496,2.444381319345188,11.861102778803783,16.46252862641353,1.1326627758758143,3.4187899782557336,0.06521669798026072,0.4704905265021637,0.5558720743249511,15.817086003637282,1.9662510689563857,0.9332453669812079,22.647569918446916,0.9495802654528056,1.6527821834679735,2.2886062625553887,3.225411659136989,16.052444890087394,14.576590745430195,0.761985146226624,2.5149445806753326,1.3620702299035352,39.201672548294866,0.2458064640719947,0.8475073374201068,0.5558254559508853,0.9329108991564261,1.122577724845506,5.004922100212989,1.0479213742943414,True,176.22537785166332
1.15,0.24735,3648.7,4505.7,8.4458,26.737,42.026,2639.0,74.383,120.33,0.34787,79.917,52.476,2566.4,27.356,50.266,3030.0,22.801,66.432,223.87,337.19,95.513,75.837,62.886,53.982,24.505,68.533,21.441,42.519,45.386,47.15,47.087,38.589,18.625,0.3940658630155598,1.5287772025199575,0.2753276279394927,60.77309472595545,1.1037121033054988,4.7499943721715265,32.42469635716415,6.061636770616755,10.951539078534397,2.3031566038429645,3.1484804014814243,3.928360027537871,31.957077697902367,5.3618771864033,0.2690784379111776,39.14444741593006,0.40252389828195656,2.576452455950063,3.015760344115556,8.612810523333252,23.972357977152235,23.30702309006759,0.32110687747120115,0.29203577841429534,0.1879513819342472,41.51343768449835,4.984391432233975,4.427051950461846,3.9284208803344116,0.2693124161236897,1.710994748495094,13.35269845524445,0.5808232294159039,True,243.4037831990015
1.2000000000000002,0.24847,3677.2,4491.0,8.402,26.853,41.765,2625.4,74.157,120.34,0.34714,80.047,48.802,2552.3,26.878,50.99,3018.1,22.407,66.426,224.19,334.72,95.707,76.078,62.396,54.157,24.396,69.181,20.462,42.607,34.575,48.826,47.147,38.592,19.594,0.2948533041314401,1.6024583174124394,1.5673059676529302,69.54344039451794,0.46089096275489616,12.397427133482363,48.57729290216993,10.021911445921909,9.958362463087965,2.3370469241019176,1.1099360082475085,1.7935635518352688,47.64335872094996,4.549421283880901,1.4652845631645381,56.60771657091148,1.702858011965835,2.7728876901398,3.3810251156588453,16.974574942740603,33.97739158926071,20.056709424987986,1.7419723432594236,3.2902755641311905,0.37348438771021736,48.31825018597585,14.060755911261655,5.0533880027916,1.7929924920035016,1.465998129661553,1.895841286462713,14.820979358520463,1.9989310349032778,True,321.14951547469906
1.25,0.23415,3731.7,4480.8,8.4282,26.876,41.308,2617.2,74.788,120.37,0.32657,80.578,50.359,2543.5,25.975,50.301,3012.1,21.886,66.496,223.45,332.15,95.643,76.58,63.866,53.797,23.196,67.49,20.007,40.27,39.157,47.231,47.293,38.945,20.816,2.721299430956126,9.455738453086173,2.3011982465389016,64.89401320316813,0.3580377153687933,28.47694636381709,62.46031099475719,2.433486168171553,4.542004460300625,3.5023418560770425,4.713875491576054,0.3262952999333033,60.87290434959488,2.2884513397049093,0.4753919980532032,69.86720936792725,4.045254341710754,3.1129351082489594,3.6527242930858033,27.252128719816255,27.132313303414236,10.232489285713946,6.236516966635616,0.8236220393766378,2.508231805895398,32.11195455307096,20.148366785039634,0.3070302284899912,0.32655393243859104,0.47574357235566817,1.7796391970566425,12.716764918970853,4.388905681813148,True,356.25153211574906
1.3,0.23569,3762.7,4541.8,8.5132,26.773,41.431,2610.1,73.4,120.39,0.32512,81.15,48.845,2535.9,25.611,49.971,3008.8,22.261,66.689,223.65,329.01,95.584,76.746,63.333,53.068,23.045,69.274,19.107,40.447,34.701,46.466,47.982,38.373,19.912,2.5884153581867944,15.068628650430117,0.5166901384919889,60.62124986826851,2.2118167293068156,25.32481033525815,71.65111999851212,21.632669224703605,1.7328593455003056,4.057946891668435,14.048468963922957,1.2181754555024449,69.79590746274172,1.4222163338421419,0.13590238166911628,77.16775619849676,2.4110346173461785,4.27553125059098,4.339949322650213,40.04880128817414,24.241243457654296,6.560860110419515,2.4045397205160017,5.593829339589188,2.9063998595213576,44.0110002629635,32.716580289418815,0.6287716803635854,1.2179636320425593,0.1366568434795647,1.2630959004720306,19.239488069510195,2.666966772412093,True,400.77864940979987
1.35,0.28161,3609.6,4495.9,8.444,26.742,41.648,2602.3,73.218,120.39,0.35324,81.569,51.135,2527.8,25.213,49.645,3004.4,23.264,66.939,227.14,326.28,95.608,77.151,62.361,53.558,27.655,68.677,18.218,44.176,41.442,45.713,48.007,38.748,17.502,1.5254609633066236,7.600164361722262,1.2009606965273576,65.97344626727528,2.707199155586525,16.50565220897335,78.96474890314268,24.681805275674673,1.5014944561179044,3.8575416708396353,28.909413588749835,1.7706868455147935,77.8555799925632,0.1159596586666265,0.7857019152063963,79.28339029552248,0.8012921470044085,6.002455710460466,3.4399105821452696,58.685923558674105,31.336417167647983,1.5623457702716552,2.2692151900291253,2.1733259926332167,1.5100961415813323,42.27320075034858,45.56623409968104,9.011431035472441,1.7718392885002294,0.7852839678513949,1.3514377608600254,15.189011193236835,0.667369991504656,True,442.47987371290895
1.4,0.27978,3622.7,4480.7,8.5466,26.698,42.021,2599.5,72.265,120.38,0.35007,81.962,49.262,2523.8,25.554,51.193,3002.8,23.062,67.136,225.02,324.7,95.865,77.047,62.135,53.74,27.836,71.605,17.663,44.564,35.928,49.294,48.524,38.439,17.966,1.3978011072838983,6.951840261284176,3.0555656567819645,62.63569323754774,4.143841428580207,7.835694616576911,85.97962649667542,48.77244945859678,3.6628138401774084,3.0030623293423546,41.92959675638104,0.8752384501446807,85.66348864902088,1.01547930055921,2.0086041638563485,86.29451509211873,0.26471220561849806,7.712757210480984,4.730023973940209,70.27381833815741,47.00772477389489,3.0159960509570816,3.154513711620648,1.5565706820622451,1.569032247249916,68.8881418270341,59.67773004763123,9.68396417444119,0.8751123468804881,2.0081194010916548,0.7234018083905452,20.496936145865785,0.1430570625077682,True,527.1142487442851
