time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
0.55,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198,0.4062563216333131,0.5687296277432882,0.10006611943803098,0.13353975955917807,1.0926974648428687,2.9396141620328824,0.01963025460699244,0.1507773439958381,0.582030941751033,1.5798825776641863,0.6141527782680368,1.4723691364174913,0.004727289974349336,2.1311066727586985,2.1978855756378817,0.021048522964353767,0.5757131281838277,0.30907490115094766,0.4298739333890498,0.014110554997076419,0.13605387077899708,1.7067316013919855,0.5740367142839367,1.636842120607321,0.4018564183594928,0.06523799235490164,0.26974433674524473,1.632660851770659,1.4722145768217523,2.1979980954043548,0.5059451195353831,1.4192268634045548,0.6222735959623813,False,17.828301840407516
0.6000000000000001,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437,0.4272776526002671,0.7582089113068455,0.1939321672561123,0.8134049156958005,5.244181824944666,5.523434202166689,0.018047217899149866,0.1874696817328244,0.6994586243809866,1.7038074538853862,0.15723561238307354,0.2274918608980238,0.03022936014292319,2.213475212854746,0.06929081414860286,0.03256310511953283,0.13032206241392102,0.2794981762054225,0.7399380944402887,0.1570334805654619,0.04147364386642013,0.42496750801737715,0.2641648665550003,0.5402635863864198,0.4622933027140421,1.4002706654869208,0.6919963008994023,1.5341435745489438,0.22743446329103412,0.06924766945336375,0.5372615694910643,2.0072104287265615,0.12749441609324463,False,18.40155020886192
0.65,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216,0.09972940035852076,0.5102448328504485,0.05921772749083975,0.3912775752785184,2.625751806176206,0.3756771068731452,0.15414164741570247,2.7349826795117136,0.0015817562909257812,0.012918663657403847,0.8207940520830483,0.04484147179000146,0.16324576813166508,1.3499774909116566,0.4351889812534688,0.1381338222790688,1.1919175808145415,0.35559330978726317,0.5774584160331446,0.2714232828852893,0.08935212451093846,1.2758855968403389,1.4270514731081514,0.18245623649083761,0.19837820902303582,1.1222114984015743,0.06616937335573694,0.0790294439409112,0.04467687897800669,0.4352969509028808,0.4865151668629504,0.8680406469084767,1.183071783999799,False,13.3098180539004
0.7000000000000001,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59,0.133063556176479,1.11671341140639,0.044005503702139716,0.10190857702764335,1.685982252833388,1.2374264628598544,0.07275839410755289,2.545561629593312,0.9685123664882721,0.015675447260446135,0.03652497430572629,1.299352576702047,0.03799354460057787,1.1459711393565502,0.8660393263050511,0.02265634845742922,0.1505747683046824,0.2737109400568729,0.40648035807009286,0.014022307057152412,0.8248105690626288,0.8787039718228651,0.6615030868788245,0.6461928697801802,0.1419770466734308,0.016565290573462677,0.026672878903618732,0.0690354222274856,1.298756588067291,0.8660441981411262,0.39650238668952986,1.9564692390478284,0.16413628232649902,False,12.340068375269905
0.75,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49,1.1992917518498323,2.5172675318808313,0.24735647196877503,0.5390918915667653,0.21986442989681837,3.669147418175709,0.026628656988395928,2.0342428785695716,1.634103445602186,1.8204472320142229,1.061841574432143,0.3547531372521969,0.036611350096766436,4.337429152895552,0.2271929397844716,0.15395815674197036,0.9506618063696315,0.35939411483083283,0.5836477206897716,0.02193825581363608,1.8042852226824326,1.9356756527393966,1.6049483858378286,0.6597449072048925,1.1733301950882786,1.2441653075651207,0.5820973909926892,2.0104656698850976,0.3545701896255541,0.22709488009457926,0.5828496646931983,0.5732637520994216,0.9976686264690129,False,22.599055653852687
0.8,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375,1.6578314926884348,3.2820989794065785,0.11453000712331528,0.08399790979205746,0.9364868726248173,1.9246715486623303,0.1451469219769272,1.5857394175827837,0.4815788035702745,2.121482550853084,1.2204519161527072,0.8784805348827782,0.16664756333101008,0.8812504015676714,0.39531072842948123,0.19683495764502634,3.8408353830006385,0.21012982123469914,0.6381885455484391,0.1460447686344807,4.608726820452176,0.1164560562955167,1.4451934349492408,0.08504316531690212,1.5540343034933095,0.6808576579517347,0.008996102888043712,1.5848580985986211,0.8782228353710848,0.3953115189785515,0.5043541486348887,1.3691728158700602,3.922824183239562,False,23.363247092111347
0.8500000000000001,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094,0.37536062016631155,0.5190930947189238,0.42696053023904984,0.7951423262496351,1.9414675136275814,0.8572648108832507,0.030967342873282483,2.8594530290507154,0.4789539311366687,0.13232160259916542,0.37534179205759666,0.20165596782547826,0.042521477858566796,0.006994188170870641,0.1848726509106908,0.12618395811714866,1.306592312808733,0.21139516647191356,0.7414457988080901,0.0995131308790537,1.4349377894209097,1.4369728864917424,1.8074204242746048,3.7453674993187525,0.22234135225682738,0.8718130882640086,0.12584491678956816,0.45108834965769706,0.20178986911449,0.18495659707688963,0.5047763592654078,0.2274055539256712,1.3107900152206504,False,14.739894053516164
0.9,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96,0.5440004607055289,0.0434765431608348,1.0506900738654217,0.33300753633642555,4.164462139003676,0.2183268293276958,1.061657099900672,1.5911791678908913,0.0015326828926084338,0.06426229190978996,2.3207674184922613,0.0738364278898638,1.0600772251820751,0.08044008242946467,0.020126730821620215,1.1044778830583482,1.1357194279108367,0.494411820980619,1.216147001654749,0.06208422924101459,0.3459918419040857,3.4567453768402077,4.040424634816775,0.08229690406657923,0.39588998131602704,0.9486664406896325,0.10492493445398603,0.5391008732591955,0.07372773097042926,0.020022565592200087,0.9644255862010241,0.440028692466246,1.1946621248813662,False,20.61893864510087
0.95,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776,0.013360589898268996,0.10947045572253175,0.09268251469593995,0.10548648201882958,0.18087893073723202,1.5395644787402287,0.523847448602129,0.8902074259588781,0.8526820540980636,0.0013884144659035511,0.9513206908205767,0.023715530689029485,0.4763134988896099,0.4837383724326946,0.38063927706534617,0.7270351395561454,0.18047400108112094,0.5457376905160953,0.8000036023320808,0.13239146442652455,0.2991877071453332,0.1958064610478453,0.08174022585076882,1.4476700612211943,0.0053532608428462575,0.14510206717591545,0.20322627328086057,0.02813009690316781,0.02385067430172093,0.3804281888156765,0.7251366072331331,0.4412541501581157,0.1879048350594676,False,7.561016650733975
1.0,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022,0.02635782944984906,0.28175390132041944,0.7868762653278006,0.3395834985266065,2.499511327475455,0.19762690141460362,0.2783122943050929,0.09843454509896069,0.8078034733259998,0.0002046661078225975,0.2620035840752456,0.664640746549288,0.2282021651122319,0.9797266215297222,0.3427584973388291,0.47591189235921677,0.010060752057814131,0.6780419696776472,1.0235512834204223,0.020108578438540015,0.3136102750220869,2.201398174640618,0.12316196487247179,0.1599039139508503,0.03851940500596071,0.18850037782239148,0.7318620018066633,0.016114767018403225,0.6645920742207572,0.34241660011050645,0.9234828237514662,0.043536855153566395,0.01868478061709546,False,10.7903300145193
1.05,0.27833,3649.7,4479.9,9.3486,26.387,42.564,2701.5,75.073,120.4,0.33729,80.384,50.172,2630.3,27.059,50.066,3097.6,22.868,65.649,226.86,341.45,94.518,77.321,63.137,53.947,27.761,60.589,21.743,39.398,38.607,46.686,46.688,41.585,18.294,0.7067480422379211,0.2277008789495974,0.4470105510357775,0.034621153982746955,5.0170082138472685,1.6158022002262296,0.08127487897207866,0.0680073504397513,0.0012636128138618836,0.00462642053425628,1.0995705005199008,0.02460243532171103,0.07721995077680444,3.7324054806390325,0.005328175349089096,0.1477046626123548,0.04042023832537626,0.49954644380706287,0.8232594959836628,0.06515781790312006,0.49482207615058055,0.10331908188248566,0.10090509628403263,0.028458813324497734,0.8272173373205503,0.46049854350269404,0.8898416024374685,0.20266646480792724,0.024660932258414557,0.005260601941475479,0.7391384503882061,0.7871290358121651,0.03630252271069863,False,12.299847693254844
1.1,0.27992,3647.2,4516.1,9.4227,27.093,42.452,2701.2,74.917,120.41,0.33888,80.229,49.531,2629.9,24.622,51.106,3097.5,22.978,65.679,225.78,341.07,94.626,77.43,63.179,53.514,27.605,61.209,22.133,39.204,36.719,49.093,46.898,41.303,18.034,0.6079279750785076,0.2995146612162859,0.020299602042629667,0.552104153180995,0.7569840241714008,0.43179756245453976,0.09208734503530486,0.148297759414637,0.32997488541377173,0.061816403571699596,0.2424366241587972,0.23271136306919898,0.08718585954577984,0.5388694380007559,0.6938148186686668,0.16685998832703983,0.010612441291060152,0.40867936111789477,0.7360551049273962,0.05011516073778618,0.06511924145478429,0.3270971490260365,0.12986038354325763,0.9591795954190159,0.6284065094049972,0.016439985711845618,0.01574312500082657,0.20854399604762847,0.23283878551505133,0.6936629729054447,0.5362922990871376,0.19001026157845913,0.016865203867637256,False,5.653301536614365
1.15,0.24735,3648.7,4505.7,9.465,26.761,42.765,2699.8,74.646,120.4,0.35154,80.175,52.351,2628.2,27.138,50.364,3096.8,23.114,65.707,227.59,341.4,94.625,77.243,62.886,53.982,24.505,61.251,22.177,42.071,45.02,47.376,46.854,40.988,17.724,0.0950271819208536,0.34501198577356645,0.07501129593658214,1.6729959769346954,0.6112770916589223,3.9353084539352134,0.18352573245956424,1.127351536388427,0.001804306761995577,1.342539034560222,0.19853022078437893,2.656193619302245,0.1955472897690212,3.830560428687807,0.21984283703256918,0.2607416719021644,0.16015423557905356,0.5205906336131834,0.8924598263615474,0.04856734326609846,0.07905223233977915,0.07658081843732334,0.10867639607164777,0.045204371593780164,0.04404325274466615,0.006228484524312273,0.022048032883978025,1.4801239814271252,2.6566996446660913,0.219727114494518,0.813531313740731,0.1858826799852884,0.16439845878302758,False,17.970598966428316
1.2000000000000002,0.24847,3677.2,4491.0,9.3627,26.879,42.538,2699.6,74.687,120.4,0.35221,80.142,48.54,2628.0,26.372,50.856,3096.5,22.502,65.683,228.06,341.46,94.716,77.26,62.396,54.157,24.396,61.645,21.916,41.989,33.804,48.514,46.931,41.34,19.177,0.045926289603798076,0.16463112142363634,0.3243415700024606,0.08673479432047768,0.05439013969312152,0.7161081745746096,0.20031865060405865,0.7575562861087372,0.0008304172754104614,1.174949465642874,0.04098746688607298,1.3877971234188269,0.20905426583926556,1.5850344339134352,0.4486519620455933,0.2709228108384943,0.35758560939594836,0.46951129147816845,0.6865461267900244,0.046749167009422866,0.46912443318440633,0.0362408516157417,0.31403616912646737,0.44141510576074466,0.05602566736451986,0.16835676327583882,0.2627553161922549,1.2172141420056153,1.3876204512058012,0.4484160006493365,0.627348605140236,0.23712661903978605,0.3587428224094107,False,10.073961440898849
1.25,0.23392,3732.0,4481.1,9.3409,26.9,42.092,2700.3,75.609,120.46,0.33264,80.263,50.053,2628.8,25.349,49.99,3097.2,21.808,65.693,227.76,341.34,94.593,77.39,63.871,53.801,23.173,59.536,22.165,39.53,38.255,46.51,47.073,43.065,20.806,0.8946235121190846,2.7966467431655224,0.7755843967089164,0.040190714511710524,0.026554278735583386,2.2076350440652477,0.35249004096875786,1.739203912866716,6.2159490351337485,0.38684226004234334,0.6446922422135177,0.0035077307049437333,0.3416487335375924,0.20759451430369766,0.03153728159992851,0.5458618427159238,2.087954640373439,0.4647110045236863,0.7665001345034381,0.031201426161700917,0.11220708193791995,0.3370141486227144,1.8365078722375616,0.44551775719836073,0.807958757925104,1.9461085609222446,0.013594164451866182,0.40082825459832405,0.003643355099761515,0.031769229711838834,0.6354446007247193,7.648615569810611,2.087670151863028,False,25.964182070140446
1.3,0.23546,3763.0,4542.1,9.3655,26.799,42.207,2699.6,74.49,120.45,0.33249,80.323,48.56,2627.9,24.992,49.587,3097.4,22.123,65.756,228.81,340.94,94.535,77.227,63.338,53.072,23.022,60.997,22.007,39.548,33.861,45.578,47.728,42.576,20.064,0.7372151679722372,5.441274886186943,0.28343079346495875,0.19381457806351665,0.6493240448889956,0.9578605706898966,0.34539712575641823,1.514703741973076,3.7961761563082246,0.3374545259912605,0.6819295034744478,1.1641681062444447,0.339267699028589,0.1912631273898856,0.29124725045056726,0.4706646349890523,1.1092255630919312,0.4126461503449224,0.7754733977032315,0.11244112641290915,0.6640870899449609,0.1708294086603103,0.6733915946646487,4.545090088837535,0.8040204246539902,0.17649633420551292,0.258833033918897,0.32174514984865116,1.1644864981548162,0.29131481023020467,0.47119762603401816,4.127620608348261,1.1057064749540428,False,20.865766783451328
1.35,0.24973,3648.5,4534.8,9.2443,26.768,42.384,2697.4,74.585,120.43,0.3496,80.283,50.879,2625.9,24.622,49.257,3095.3,23.137,65.834,233.35,340.89,94.536,77.422,63.03,54.024,24.519,59.973,21.893,41.519,40.687,44.815,47.71,42.871,17.647,0.0249334022169295,0.5362185689593268,0.22735582952490357,0.5717145364162803,0.6377524036352018,0.1752151768155076,0.3896537974821242,0.5788439278822026,2.427327400084199,0.9422708113725983,0.7662454901509672,0.5510860018300964,0.38676353341886793,0.6074013677148601,0.3934334755444518,0.38686164752606045,0.13654894766112133,0.1767206870868623,0.21989042381297957,0.17689015519711476,0.2286233400347586,0.5304686652017407,0.0315897766925465,0.1474812887896036,0.040195288071290323,0.5488534667726189,0.4450460575057064,0.9276788137166642,0.5511288348473959,0.3933599967249104,0.3637691245013739,4.441011084486192,0.15055820178835744,False,12.351795207264441
1.4,0.2479,3661.6,4519.6,9.2962,26.721,42.722,2699.3,73.906,120.37,0.34731,80.317,49.02,2627.2,24.968,50.823,3095.5,22.954,65.858,232.27,341.5,94.674,77.189,62.804,54.206,24.7,62.434,22.031,41.799,35.215,48.438,48.191,41.079,18.086,0.05495655983417179,0.03699548107266425,0.14897972157983708,0.3474104249038939,1.0677570744567215,3.676868185327052,0.2801493680807096,4.636085739018385,1.6800651401574966,0.6477254303284397,0.6012013636190446,0.7893182811023989,0.30988855631619705,0.23079640542474372,0.4316113125769283,0.3999775438909811,0.004690109823297757,0.13579313191474826,0.30001777548966957,0.06413996430640885,0.39138430765462234,0.20909270879171868,0.09165294262543452,0.8998757854720023,0.004644569925607104,1.177535462197823,0.2689741629336521,0.908854541199387,0.7895632340964449,0.43148255653837425,0.2128005179943387,0.0479300597307795,0.0013419912122173186,False,13.251362045882171
