time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load
0.55,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198
0.6000000000000001,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437
0.65,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216
0.7000000000000001,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59
0.75,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.014489,0.81503,0.1046,54.279,44.352,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49
0.8,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.017134,0.84727,0.1028,52.902,43.729,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375
0.8500000000000001,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094
0.9,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96
0.9500000000000001,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776
1.0,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022
1.05,0.27833,3649.7,4479.9,9.3479,26.388,42.581,2702.1,75.077,120.4,0.33731,80.385,50.177,2630.8,27.067,50.068,3098.5,22.871,65.649,226.86,341.42,94.488,77.33,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.137,53.947,27.761,60.584,21.706,39.395,38.62,46.692,46.688,41.695,18.287
1.1,0.27992,3647.2,4516.1,9.4209,27.094,42.464,2701.9,74.928,120.42,0.33891,80.232,49.532,2630.7,24.625,51.109,3098.4,22.982,65.68,225.78,341.07,94.583,77.444,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.179,53.514,27.605,61.196,22.12,39.2,36.724,49.101,46.899,41.388,18.025
1.1500000000000001,0.24735,3648.7,4505.7,9.4619,26.761,42.771,2700.5,74.663,120.4,0.35157,80.179,52.349,2628.9,27.134,50.364,3097.6,23.113,65.709,227.58,341.42,94.584,77.251,32.415,8.9563,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.886,53.982,24.505,61.231,22.178,42.067,45.014,47.376,46.855,41.101,17.724
1.2000000000000002,0.24847,3677.2,4491.0,9.3591,26.88,42.542,2700.2,74.706,120.39,0.35224,80.139,48.535,2628.7,26.362,50.851,3097.2,22.497,65.685,228.06,341.49,94.654,77.256,32.415,8.9563,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.396,54.157,24.396,61.621,21.927,41.985,33.788,48.503,46.932,40.915,19.19
1.25,0.23392,3732.0,4481.1,9.3369,26.901,42.09,2700.9,75.63,120.42,0.33269,80.239,50.043,2629.4,25.329,49.979,3097.8,21.796,65.691,227.78,341.4,94.533,77.366,32.247,9.0299,25.722,6.9582,18.587,1.6305,33.175,13.933,23.609,1.3515,18.964,2.2521,4.8829,2.2838,0.018032,0.87043,0.10962,53.559,43.529,63.871,53.801,23.173,59.509,22.195,39.524,38.227,46.485,47.072,41.639,20.836
1.3,0.23546,3763.0,4542.1,9.3603,26.8,42.202,2700.3,74.517,120.41,0.33256,80.273,48.55,2628.6,24.97,49.57,3097.9,22.104,65.744,228.87,341.03,94.496,77.18,32.247,9.0299,25.722,6.9582,18.587,1.6305,33.175,13.933,23.609,1.3515,18.964,2.2521,4.8829,2.2838,0.022881,0.85299,0.11356,53.254,44.275,63.338,53.072,23.022,60.962,22.053,39.54,33.832,45.539,47.722,40.748,20.113
1.35,0.24976,3648.5,4534.7,9.2377,26.767,42.381,2697.9,74.618,120.42,0.34984,80.219,50.877,2626.5,24.615,49.242,3095.7,23.119,65.811,233.47,340.96,94.494,77.362,32.509,9.0532,25.978,6.8277,18.65,1.6781,32.553,13.846,23.277,1.2313,18.496,2.2561,4.8502,2.3317,0.022881,0.85299,0.11356,53.254,44.275,63.031,54.023,24.521,59.93,21.93,41.53,40.682,44.78,47.701,41.529,17.696
1.4000000000000001,0.24792,3661.6,4519.5,9.2888,26.72,42.72,2699.5,73.942,120.39,0.34751,80.26,49.03,2627.4,24.985,50.82,3095.5,22.949,65.828,232.43,341.54,94.686,77.143,32.509,9.0532,25.978,6.8277,18.65,1.6781,32.553,13.846,23.277,1.2313,18.496,2.2561,4.8502,2.3317,0.022881,0.85299,0.11356,53.254,44.275,62.805,54.205,24.702,62.385,22.049,41.814,35.246,48.432,48.181,40.863,18.107
1.4500000000000002,0.22177,3706.3,4479.4,9.307,27.057,42.502,2696.7,75.83,120.41,0.34247,80.194,49.663,2625.3,24.82,51.86,3095.0,22.694,65.873,233.1,340.8,94.561,77.275,32.432,8.8827,26.08,6.9892,18.573,1.6463,32.515,13.733,23.218,1.2482,18.374,2.285,4.8799,2.2841,0.022881,0.85299,0.11356,53.254,44.275,63.17,54.556,21.903,61.447,21.928,40.179,37.108,50.839,48.506,41.335,18.714
1.5,0.22406,3674.8,4499.4,9.3529,26.886,42.292,2696.8,75.026,120.4,0.33933,80.216,49.762,2625.7,24.902,51.705,3094.5,23.197,65.903,234.97,340.68,94.557,77.246,32.432,8.8827,26.08,6.9892,18.573,1.6463,32.515,13.733,23.218,1.2482,18.374,2.285,4.8799,2.2841,0.022881,0.85299,0.11356,53.254,44.275,63.713,54.316,21.678,61.68,22.086,40.561,37.401,50.479,48.723,41.041,17.524
1.55,0.22526,3689.5,4525.2,9.404,27.133,42.391,2698.7,75.093,120.41,0.32479,80.434,50.175,2627.0,24.058,51.359,3095.8,23.06,65.96,234.32,340.39,94.495,77.662,32.087,8.8712,26.462,6.8498,18.548,1.675,33.578,13.967,23.168,1.1607,18.885,2.274,4.9022,2.4069,0.0099337,0.85364,0.097649,53.299,44.987,62.018,54.224,22.45,58.426,21.958,39.265,38.616,49.68,48.762,41.709,17.805
1.6,0.22599,3655.0,4488.8,9.2576,26.598,42.29,2697.0,74.336,120.38,0.32817,80.349,50.562,2625.0,25.66,50.81,3094.7,22.125,66.03,234.11,340.43,94.766,76.958,32.087,8.8712,26.462,6.8498,18.548,1.675,33.578,13.967,23.168,1.1607,18.885,2.274,4.9022,2.4069,0.0099337,0.85364,0.097649,53.299,44.987,62.612,54.659,22.378,60.965,21.712,38.852,39.753,48.408,48.983,40.925,20.064
1.6500000000000001,0.25979,3715.3,4513.2,9.3527,26.735,42.387,2695.5,75.038,120.38,0.3532,80.203,49.848,2624.4,26.121,49.017,3093.8,23.754,66.045,235.83,340.29,94.614,77.374,32.139,8.9364,26.502,6.959,19.368,1.6254,32.608,13.883,23.6,1.209,19.069,2.2689,4.8919,2.2756,0.0099337,0.85364,0.097649,53.299,44.987,62.761,54.466,25.464,61.63,21.639,42.108,37.654,44.258,49.036,40.602,16.185
1.7000000000000002,0.25787,3668.7,4515.2,9.44,27.014,42.206,2696.5,75.209,120.41,0.35172,80.277,49.489,2625.2,24.547,50.916,3095.4,23.107,66.052,234.77,340.25,94.575,77.467,32.139,8.9364,26.502,6.959,19.368,1.6254,32.608,13.883,23.6,1.209,19.069,2.2689,4.8919,2.2756,0.0099337,0.85364,0.097649,53.299,44.987,63.564,54.442,25.653,58.097,21.695,42.289,36.595,48.653,49.336,41.274,17.718
1.75,0.25487,3667.3,4399.9,9.3493,26.918,42.486,2697.9,74.444,120.4,0.34519,80.487,49.694,2625.4,24.133,50.838,3095.7,22.29,66.083,237.01,339.72,94.494,77.655,31.652,8.926,26.082,6.7944,18.582,1.6761,33.127,13.865,23.897,1.4144,18.794,2.2502,4.8474,2.394,0.0099337,0.85364,0.097649,53.299,44.987,62.609,53.78,25.121,60.281,21.648,40.983,37.198,48.473,49.338,41.089,19.625
1.8,0.25683,3635.1,4407.7,9.2773,26.774,42.545,2696.1,73.979,120.39,0.34382,80.458,50.119,2624.6,24.371,49.318,3095.0,22.453,66.149,236.32,340.05,94.79,77.22,31.652,8.926,26.082,6.7944,18.582,1.6761,33.127,13.865,23.897,1.4144,18.794,2.2502,4.8474,2.394,0.01932,0.83505,0.11189,53.072,44.529,63.163,53.686,24.928,60.44,21.605,41.15,38.45,44.956,49.646,40.63,19.26
1.85,0.30509,3676.3,4516.4,9.2955,26.969,42.663,2694.5,74.742,120.38,0.33972,80.186,50.171,2622.7,25.864,50.825,3094.8,23.127,66.168,237.3,339.56,94.505,77.178,32.194,8.8321,25.953,7.0234,18.757,1.6655,32.664,14.025,24.34,1.2408,18.784,2.2444,4.8632,2.3632,0.01932,0.83505,0.11189,53.072,44.529,63.902,54.28,30.045,63.081,21.208,41.24,38.604,48.443,49.78,40.744,17.682
1.9000000000000001,0.3048,3687.5,4467.9,9.2519,26.847,42.373,2695.4,74.982,120.42,0.34315,80.236,50.864,2624.8,24.244,49.216,3095.6,23.255,66.151,239.84,340.29,94.572,77.189,32.194,8.8321,25.953,7.0234,18.757,1.6655,32.664,14.025,24.34,1.2408,18.784,2.2444,4.8632,2.3632,0.01932,0.83505,0.11189,53.072,44.529,63.709,54.861,30.074,60.755,21.472,40.822,40.641,44.72,49.778,41.447,17.386
1.9500000000000002,0.25446,3618.6,4543.1,9.2511,27.227,42.421,2696.6,74.039,120.41,0.36286,80.371,49.907,2625.0,24.912,51.237,3093.7,23.097,66.127,240.9,339.82,94.592,77.637,32.183,9.1104,26.303,6.777,18.908,1.654,33.074,13.896,23.854,1.1961,18.614,2.2792,4.973,2.3557,0.01932,0.83505,0.11189,53.072,44.529,62.861,53.548,25.25,60.309,21.96,42.894,37.827,49.396,49.905,41.335,17.728
2.0,0.25492,3600.6,4485.6,9.323,26.846,42.579,2697.0,75.251,120.39,0.36316,80.464,48.457,2625.2,26.634,51.557,3094.8,23.419,66.201,238.69,340.1,94.626,77.248,32.183,9.1104,26.303,6.777,18.908,1.654,33.074,13.896,23.854,1.1961,18.614,2.2792,4.973,2.3557,0.01932,0.83505,0.11189,53.072,44.529,63.171,54.237,25.205,61.966,21.796,42.857,33.558,50.138,50.318,40.643,16.976
2.0500000000000003,0.25757,3682.8,4470.8,9.2519,26.829,42.852,2695.6,75.388,120.39,0.34669,80.322,49.688,2623.4,24.191,48.902,3097.0,22.384,66.225,240.13,339.63,94.597,77.355,32.085,9.1213,26.327,6.819,18.542,1.6377,32.582,13.809,23.633,1.3191,18.589,2.2795,4.9162,2.4612,0.030502,0.84672,0.093316,53.331,44.62,63.9,54.035,25.149,62.816,21.46,41.601,37.182,43.993,49.949,41.207,19.424
2.1,0.25709,3714.5,4521.0,9.2279,26.842,42.744,2693.9,74.894,120.4,0.34782,80.185,50.593,2622.7,23.493,49.316,3094.4,23.992,66.207,238.4,340.17,94.475,76.973,32.085,9.1213,26.327,6.819,18.542,1.6377,32.582,13.809,23.633,1.3191,18.589,2.2795,4.9162,2.4612,0.030502,0.84672,0.093316,53.331,44.62,63.355,53.434,25.196,61.941,21.373,41.463,39.845,44.951,50.122,40.809,15.657
2.15,0.26401,3676.8,4535.2,9.3591,26.785,42.412,2695.9,73.882,120.43,0.33839,80.319,49.318,2624.7,25.189,50.077,3094.6,24.059,66.173,238.24,340.44,94.531,77.621,32.538,8.7198,26.106,7.0411,18.673,1.6665,32.517,13.789,24.204,1.4838,18.506,2.2453,4.9358,2.3291,0.030502,0.84672,0.093316,53.331,44.62,63.715,54.17,26.488,60.843,21.842,40.335,36.092,46.713,50.157,41.507,15.449
2.2,0.26605,3685.2,4520.5,9.2675,26.943,42.695,2697.8,74.914,120.4,0.33773,80.65,49.816,2626.4,25.503,49.316,3097.9,22.759,66.243,240.24,339.71,94.387,77.961,32.538,8.7198,26.106,7.0411,18.673,1.6665,32.517,13.789,24.204,1.4838,18.506,2.2453,4.9358,2.3291,0.030502,0.84672,0.093316,53.331,44.62,63.571,54.347,26.288,61.315,21.583,40.416,37.558,44.95,49.994,40.935,18.478
2.25,0.22283,3618.4,4522.8,9.2008,26.879,42.445,2696.1,75.23,120.42,0.33538,80.564,50.099,2625.1,26.574,50.014,3095.5,23.473,66.318,238.2,339.86,94.515,77.033,32.246,8.8655,26.208,7.0116,18.504,1.7157,33.195,13.714,23.786,1.3325,19.174,2.2987,4.849,2.3179,0.030502,0.84672,0.093316,53.331,44.62,62.726,54.027,21.678,60.27,21.75,40.134,38.393,46.565,50.189,41.864,16.838
2.3000000000000003,0.2197,3644.7,4546.6,9.2632,26.832,42.126,2694.1,75.709,120.32,0.3368,80.377,49.706,2622.6,26.286,48.968,3093.1,22.264,66.324,238.33,339.68,94.676,77.355,32.246,8.8655,26.208,7.0116,18.504,1.7157,33.195,13.714,23.786,1.3325,19.174,2.2987,4.849,2.3179,0.021841,0.85171,0.095396,53.897,43.601,62.273,53.741,21.986,62.659,21.455,39.961,37.233,44.145,50.498,39.729,19.694
2.35,0.24795,3635.9,4485.5,9.2963,27.051,42.247,2693.8,74.995,120.43,0.32763,80.134,50.859,2621.3,24.954,48.809,3093.8,24.007,66.256,241.98,339.58,94.834,76.849,32.472,8.9728,26.198,6.9051,18.95,1.6555,32.707,13.799,23.422,1.2359,19.092,2.2848,4.8867,2.2902,0.021841,0.85171,0.095396,53.897,43.601,62.548,54.918,24.333,61.859,21.394,38.961,40.627,43.777,50.325,42.559,15.616
2.4000000000000004,0.24634,3625.2,4539.1,9.3652,26.819,42.293,2694.2,75.634,120.35,0.32839,80.072,50.018,2622.4,27.159,52.903,3092.2,22.12,66.196,242.48,340.05,94.687,77.198,32.472,8.9728,26.198,6.9051,18.95,1.6555,32.707,13.799,23.422,1.2359,19.092,2.2848,4.8867,2.2902,0.021841,0.85171,0.095396,53.897,43.601,62.733,54.277,24.492,62.804,21.624,38.867,38.153,53.252,50.438,39.61,20.096
2.45,0.22354,3651.3,4487.2,9.3377,27.126,42.126,2696.3,74.665,120.43,0.33363,80.282,50.051,2625.0,25.118,50.27,3095.0,22.231,66.18,243.44,340.25,94.766,77.276,31.939,8.7961,26.301,7.0784,19.158,1.6791,32.903,13.623,23.475,1.2118,18.525,2.266,4.8932,2.2758,0.021841,0.85171,0.095396,53.897,43.601,63.145,53.812,22.084,58.992,21.807,40.412,38.25,47.159,50.506,41.624,19.821
2.5,0.22557,3674.2,4496.3,9.4301,27.063,42.057,2695.8,74.526,120.38,0.33536,80.28,50.184,2623.8,25.615,50.484,3094.5,22.628,66.218,243.09,339.48,94.606,77.414,31.939,8.7961,26.301,7.0784,19.158,1.6791,32.903,13.623,23.475,1.2118,18.525,2.266,4.8932,2.2758,0.021841,0.85171,0.095396,53.897,43.601,62.75,53.703,21.885,58.194,21.867,40.201,38.642,47.653,50.69,40.368,18.872
2.5500000000000003,0.2794,3611.9,4462.4,9.4138,27.011,42.322,2697.4,74.615,120.4,0.31552,80.391,49.896,2625.9,25.221,50.717,3095.4,23.037,66.247,244.31,340.11,94.698,77.504,32.24,8.9639,25.806,6.8453,19.291,1.7099,32.757,13.841,23.488,1.3094,18.792,2.262,4.79,2.3296,-0.0027659,0.83406,0.087946,54.119,43.69,62.199,53.552,26.694,59.478,21.959,37.756,37.793,48.194,50.883,41.488,17.887
2.6,0.27561,3624.7,4480.4,9.3113,26.674,42.448,2701.3,74.546,120.4,0.31568,80.546,50.933,2629.9,26.254,49.163,3097.8,23.161,66.334,244.88,340.36,94.638,77.534,32.24,8.9639,25.806,6.8453,19.291,1.7099,32.757,13.841,23.488,1.3094,18.792,2.262,4.79,2.3296,-0.0027659,0.83406,0.087946,54.119,43.69,61.979,53.336,27.066,61.23,21.986,37.736,40.846,44.597,51.043,40.711,17.575
2.6500000000000004,0.24814,3692.0,4416.4,9.2336,27.197,42.281,2700.2,74.897,120.4,0.33735,80.412,51.857,2626.8,25.183,49.538,3099.0,22.8,66.399,243.55,340.14,94.71,77.178,31.944,8.9582,26.155,6.785,18.683,1.668,32.487,13.809,23.633,1.4465,19.226,2.2865,4.8975,2.2765,-0.0027659,0.83406,0.087946,54.119,43.69,62.79,53.699,24.248,63.682,21.738,40.773,43.565,45.465,51.372,40.901,18.449
2.7,0.24919,3691.5,4447.8,9.3297,27.122,42.146,2698.9,74.017,120.43,0.33994,80.358,51.988,2627.4,22.738,49.77,3097.5,23.011,66.385,243.41,340.01,94.564,77.534,31.944,8.9582,26.155,6.785,18.683,1.668,32.487,13.809,23.633,1.4465,19.226,2.2865,4.8975,2.2765,-0.0027659,0.83406,0.087946,54.119,43.69,62.799,53.322,24.145,61.814,21.875,40.457,43.949,46.002,51.598,41.169,17.921
2.75,0.27769,3666.6,4492.9,9.4483,26.73,42.522,2698.8,74.707,120.37,0.33752,80.193,51.032,2626.5,25.979,49.688,3098.2,23.162,66.385,244.64,340.21,94.58,77.001,32.524,8.7964,25.805,6.9051,18.569,1.6826,33.004,13.849,23.539,1.2329,19.256,2.2662,4.9067,2.393,-0.0027659,0.83406,0.087946,54.119,43.69,63.82,54.242,27.182,60.832,21.488,39.921,41.137,45.811,51.698,40.899,17.608
2.8000000000000003,0.2732,3711.2,4478.4,9.4138,27.057,42.337,2698.8,74.467,120.43,0.33631,80.2,49.391,2627.1,25.684,50.09,3098.7,22.77,66.35,247.72,340.39,94.486,77.491,32.524,8.7964,25.805,6.9051,18.569,1.6826,33.004,13.849,23.539,1.2329,19.256,2.2662,4.9067,2.393,0.042364,0.83604,0.10185,54.553,43.511,63.052,54.416,27.623,62.27,21.834,40.069,36.308,46.742,51.202,42.398,18.516
